wpsl_id,name,status,permalink,description,excerpt,author,date,address,address2,city,state,zip,country,country_iso,lat,lng,hours,phone,fax,email,url,category,image
8091,Mariano's Fresh Market,publish,marianos-fresh-market-32,,,0,2016-11-30 09:15:26,950 Brook Forest  Ave.,,Shorewood,IL,60404,,US,41.537489,-88.199175,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8089,Mariano's Fresh Market,publish,marianos-fresh-market-30,,,0,2016-11-30 09:15:25,545 N. Hicks Rd.,,Palatine,IL,60067,,US,42.120026,-88.03178,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8088,Mariano's Fresh Market,publish,marianos-fresh-market-29,,,0,2016-11-30 09:15:24,9504 W. 142nd St.,,Orland Park,IL,60462,,US,41.632159,-87.848918,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8087,Mariano's Fresh Market,publish,marianos-fresh-market-28,,,0,2016-11-30 09:15:23,11000 S. Cicero Ave.,,Oak Lawn,IL,60453,,US,41.693182,-87.741677,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8085,Mariano's Fresh Market,publish,marianos-fresh-market-26,,,0,2016-11-30 09:15:22,2323 Capital Dr.,,Northbrook,IL,60062,,US,42.110203,-87.873906,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8086,Mariano's Fresh Market,publish,marianos-fresh-market-27,,,0,2016-11-30 09:15:22,1822 Willow Rd,,Northfie,IL,60093,,US,42.100036,-87.771415,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8084,Mariano's Fresh Market,publish,marianos-fresh-market-25,,,0,2016-11-30 09:15:21,1300 S. Naper Blvd,,Naperville,IL,60540,,US,41.749654,-88.112761,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8082,Mariano's Fresh Market,publish,marianos-fresh-market-23,,,0,2016-11-30 09:15:19,2575 W. Golf Rd.,,Hoffman Estates,IL,60169,,US,42.045134,-88.142888,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8083,Mariano's Fresh Market,publish,marianos-fresh-market-24,,,0,2016-11-30 09:15:19,1350 E. Route 22,,Lake Zurich,IL,60047,,US,42.198797,-88.060598,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8081,Mariano's Fresh Market,publish,marianos-fresh-market-22,,,0,2016-11-30 09:15:18,7401 W. Lawrence Ave.,,Harwood Hts.,IL,60126,,US,41.965632,-87.813161,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8080,Mariano's Fresh Market,publish,marianos-fresh-market-21,,,0,2016-11-30 09:15:17,6655 Grand Ave.,,Gurnee,IL,60081,,US,42.385647,-87.966163,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8079,Mariano's Fresh Market,publish,marianos-fresh-market-20,,,0,2016-11-30 09:15:16,25 Waukegan Rd.,,Glenve,IL,60025,,US,42.055757,-87.79944,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8078,Mariano's Fresh Market,publish,marianos-fresh-market-19,,,0,2016-11-30 09:15:15,21001 S. LaGrange Rd.,,Frankfort,IL,60423,,US,41.508787,-87.847816,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8076,Mariano's Fresh Market,publish,marianos-fresh-market-17,,,0,2016-11-30 09:15:14,678 N. York Rd.,,Elmhurst,IL,60126,,US,41.920568,-87.940637,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8077,Mariano's Fresh Market,publish,marianos-fresh-market-18,,,0,2016-11-30 09:15:14,2559 W. 95th St.,,Evergreen Pk,IL,60805,,US,41.719467,-87.687823,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8075,Mariano's Fresh Market,publish,marianos-fresh-market-16,,,0,2016-11-30 09:15:13,3350 N. Western Ave.,,Chicago,IL,60618,,US,41.942263,-87.689683,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8074,Mariano's Fresh Market,publish,marianos-fresh-market-15,,,0,2016-11-30 09:15:12,5201 N. Sheridan Rd.,,Chicago,IL,60640,,US,41.976949,-87.654399,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8072,Mariano's Fresh Market,publish,marianos-fresh-market-13,,,0,2016-11-30 09:15:11,40 S. Halsted St.,,Chicago,IL,60661,,US,41.880621,-87.647652,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8073,Mariano's Fresh Market,publish,marianos-fresh-market-14,,,0,2016-11-30 09:15:11,1800 W. Lawrence Ave.,,Chicago,IL,60640,,US,41.969121,-87.674754,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8071,Mariano's Fresh Market,publish,marianos-fresh-market-12,,,0,2016-11-30 09:15:10,5353 N. Elston Ave.,,Chicago,IL,60630,,US,41.979553,-87.757506,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8070,Mariano's Fresh Market,publish,marianos-fresh-market-11,,,0,2016-11-30 09:15:09,2021 W. Chicago Ave.,,Chicago,IL,60622,,US,41.89571,-87.678375,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8068,Mariano's Fresh Market,publish,marianos-fresh-market-9,,,0,2016-11-30 09:15:08,3145 S. Ashland Ave.,,Chicago,IL,60608,,US,41.836842,-87.663836,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8069,Mariano's Fresh Market,publish,marianos-fresh-market-10,,,0,2016-11-30 09:15:08,333 E. Benton Place,,Chicago,IL,60601,,US,41.885185,-87.618583,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8067,Mariano's Fresh Market,publish,marianos-fresh-market-8,,,0,2016-11-30 09:15:07,2160 N. Ashland Ave.,,Chicago,IL,60614,,US,41.921346,-87.669625,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8066,Mariano's Fresh Market,publish,marianos-fresh-market-7,,,0,2016-11-30 09:15:06,1615 S. Clark St.,,Chicago,IL,60616,,US,41.859366,-87.629667,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8065,Mariano's Fresh Market,publish,marianos-fresh-market-6,,,0,2016-11-30 09:15:05,1500 N. Clybourn,,Chicago,IL,60610,,US,41.908131,-87.646806,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8063,Mariano's Fresh Market,publish,marianos-fresh-market-4,,,0,2016-11-30 09:15:04,450 W. Half Day Rd.,,Buffalo Grove,IL,60089,,US,42.198434,-87.967941,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8064,Mariano's Fresh Market,publish,marianos-fresh-market-5,,,0,2016-11-30 09:15:04,3030 N. Broadway,,Chicago,IL,60657,,US,41.937292,-87.644937,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8062,Mariano's Fresh Market,publish,marianos-fresh-market-3,,,0,2016-11-30 09:15:03,3857 King Dr.,,Bronzeville,IL,60653,,US,41.82471,-87.61673,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8061,Mariano's Fresh Market,publish,marianos-fresh-market-2,,,0,2016-11-30 09:15:02,3025 E. New York St.,,Aurora,IL,60504,,US,41.758091,-88.241343,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8059,"Maplewood Nutrition Shop, Inc.",publish,maplewood-nutrition-shop-inc,,,0,2016-11-30 09:15:01,51 Maplewood Mall,,Philadelphia,PA,19144,,US,40.034093,-75.175348,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",215-848-0857,,,,,
8060,Mariano's Fresh Market,publish,marianos-fresh-market,,,0,2016-11-30 09:15:01,802 E. Northwest Hwy.,,Arlington Hts.,IL,60004,,US,42.08043,-87.973037,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8058,Maccabbee's Kosher Deli,publish,maccabbees-kosher-deli,,,0,2016-11-30 09:15:00,1150 Polk Blvd.,,Des Moines,IA,50311,,US,41.599839,-93.681994,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",515-277-1718,,,,,
8057,Mac O'Connell's,publish,mac-oconnells,,,0,2016-11-30 09:14:59,970 Greenwing Rd,,Amboy,IL,61310,,US,41.724066,-89.265028,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",952-476-2222,,,,,
8055,Lunds: Ford Pkwy,publish,lunds-ford-pkwy,,,0,2016-11-30 09:14:58,2128 Ford Parkway,,St. Paul,MN,55116,,US,44.916808,-93.190747,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",612-861-1881,,,,,
8056,Lunds: Wayzata,publish,lunds-wayzata,,,0,2016-11-30 09:14:58,1151 Wayzata Blvd,,Wayzata,MN,55391,,US,44.972435,-93.500297,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",651-698-5845,,,,,
8054,Lunds;Penn Ave,publish,lundspenn-ave,,,0,2016-11-30 09:14:57,6228 Penn Avenue South,,Richfield,MN,55423,,US,44.889369,-93.309489,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",763-268-1624,,,,,
8052,Lunds: Navarre,publish,lunds-navarre,,,0,2016-11-30 09:14:56,3333 Shoreline Dr,,Navarre,MN,55392,,US,44.933902,-93.608885,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",952-935-0198,,,,,
8053,Lunds: Plymouth,publish,lunds-plymouth,,,0,2016-11-30 09:14:56,3455 Vicksburg Lane,,Plymouth,MN,55447,,US,45.019824,-93.485237,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",952-471-8473,,,,,
8051,Lunds: Minnetonka,publish,lunds-minnetonka,,,0,2016-11-30 09:14:55,11400 Highway 7,,Minnetonka,MN,55305,,US,44.933899,-93.42472,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",612-548-3820,,,,,
8049,Lunds: Lake Street,publish,lunds-lake-street,,,0,2016-11-30 09:14:54,1450 West Lake St,,Minneapolis,MN,55408,,US,44.94868,-93.299906,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",612-379-5040,,,,,
8050,Lunds: University and Central,publish,lunds-university-and-central,,,0,2016-11-30 09:14:54,25 University Ave SE,,Minneapolis,MN,55414,,US,44.987476,-93.255169,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",612-825-2440,,,,,
8048,Lunds: Hennepin,publish,lunds-hennepin,,,0,2016-11-30 09:14:53,1201 Hennepin Ave,,Minneapolis,MN,55403,,US,44.974303,-93.280637,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",952-926-6833,,,,,
8046,Lunds: Bloomington,publish,lunds-bloomington,,,0,2016-11-30 09:14:52,5159 West 98th St,,Bloomington,MN,55437,,US,44.823935,-93.349226,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8047,Lunds: Edina,publish,lunds-edina,,,0,2016-11-30 09:14:52,3945 West 50th St,,Edina,MN,55424,,US,44.911666,-93.330822,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",952-896-0092,,,,,
8045,Lucky's Market,publish,luckys-market-15,,,0,2016-11-30 09:14:51,974 W. Broadway,,Jackson,WY,83001,,US,43.4729,-110.784003,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8044,Lucky's Market,publish,luckys-market-14,,,0,2016-11-30 09:14:50,1964 W. Tennessee St.,,Tallahhassee,FL,32304,,US,30.449847,-84.316002,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8043,Lucky's Market Co.,publish,luckys-market-co-3,,,0,2016-11-30 09:14:49,695 S.Broadway,,Boulder,CO,80301,,US,39.982897,-105.24836,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8042,Lucky's Market,publish,luckys-market-13,,,0,2016-11-30 09:14:48,5501 Abercorn Street,,Savannah,GA,31405,,US,32.026785,-81.1097,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8040,Lucky's Market,publish,luckys-market-12,,,0,2016-11-30 09:14:47,11750 E. Colonial Drive,,Orlando,FL,32817,,US,28.565845,-81.209277,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8041,Luckys's Market,publish,luckyss-market,,,0,2016-11-30 09:14:47,9530 Manchester Road,,Rockhill,MO,63119,,US,38.609227,-90.364829,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8039,Lucky's Market,publish,luckys-market-11,,,0,2016-11-30 09:14:46,3821 Tamiami Trail East,,Naples,FL,34112,,US,26.119004,-81.758554,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8037,Lucky's Market,publish,luckys-market-9,,,0,2016-11-30 09:14:45,700 Ken Pratt Blvd,,Longmont,CO,80501,,US,40.153442,-105.104459,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",303-827-3684,,,,,
8038,Lucky's Market,publish,luckys-market-10,,,0,2016-11-30 09:14:45,200 Hurstbourne Pkwy,,Louisville,KY,40222,,US,38.248142,-85.57774,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8036,Lucky's Market,publish,luckys-market-8,,,0,2016-11-30 09:14:44,1030 S. Broadway,,Lexington,KY,40504,,US,38.036571,-84.515796,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8035,Lucky's Market,publish,luckys-market-7,,,0,2016-11-30 09:14:43,1600 Sycamore St.,,Iowa City,IA,52240,,US,41.643487,-91.511583,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8034,Lucky's Market,publish,luckys-market-6,,,0,2016-11-30 09:14:42,1459 NW 23rd Ave,,Gainesville,FL,32605,,US,29.673942,-82.341313,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",352-240-6440,,,,,
8033,Lucky's Market,publish,luckys-market-5,,,0,2016-11-30 09:14:41,9184 Wiles Rd,,Coral Springs,FL,33067,,US,26.286853,-80.248034,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8032,Lucky's Market,publish,luckys-market-4,,,0,2016-11-30 09:14:40,2768 N. High St.,,Columbus,OH,43202,,US,40.018419,-83.012345,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",616-447-0339,,,,,
8030,Lucky's Market-Columbia,publish,luckys-market-columbia,,,0,2016-11-30 09:14:39,15830 Fountain Plaza Dr.,,Ellisville,MO,63017,,US,38.605742,-90.582831,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8031,Luckys Market,publish,luckys-market-3,,,0,2016-11-30 09:14:39,111 S. Providence Rd.,,Coumbia,MO,65203,,US,38.950139,-92.335127,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",573-442-2128,,,,,
8029,Lucky's Market Co.,publish,luckys-market-co-2,,,0,2016-11-30 09:14:38,3960 Broadway St. #104,,Boulder,CO,63017,,US,40.047354,-105.281038,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",303-444-0215,,,,,
8028,Lucky's Market,publish,luckys-market-2,,,0,2016-11-30 09:14:37,2424 S. Walnut St.,,Bloomington,IN,47407,,US,39.137912,-86.531683,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8026,Lucky's Market,publish,luckys-market,,,0,2016-11-30 09:14:36,1919 S. Industrial Hwy,,Ann Arbor,MI,48104,,US,42.259895,-83.736701,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8027,Lucky's Market Co,publish,luckys-market-co,,,0,2016-11-30 09:14:36,1603 Grand Ave,,Billinigs,MT,59102,,US,45.785353,-108.557528,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",,,,,,
8025,LT's Grocery,publish,lts-grocery,,,0,2016-11-30 09:14:35,203 N. Devoe,,Lone Tree,IA,52755,,US,41.489041,-91.425663,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",319-629-4612,,,,,
8024,Lori's Natural Food,publish,loris-natural-food,,,0,2016-11-30 09:14:34,900 Jefferson Rd.,,Rochester,NY,14623,,US,43.088624,-77.6146,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",585-424-2323,,,,,
8022,Life Grocery,publish,life-grocery,,,0,2016-11-30 09:12:43,1453 Roswell Rd.,,Marietta,GA,30062,,US,33.952552,-84.510402,"monday: 9:00 AM-5:00 PM. tuesday: 9:00 AM-5:00 PM. wednesday: 9:00 AM-5:00 PM. thursday: 9:00 AM-5:00 PM. friday: 9:00 AM-5:00 PM. saturday: closed. sunday: closed. ",770-977-9583,,,,,
